FECHA 2019-01-11 12:35:15.955000 | PLC1: 0.0000 | BR20: 0.6570 | PLC2: 0.0000 | Mqtt: 0.0230 | TOTAL: 0.9870
FECHA 2019-01-11 12:35:17.043000 | PLC1: 0.0000 | BR20: 0.4690 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8180
FECHA 2019-01-11 12:35:17.963000 | PLC1: 0.0000 | BR20: 0.5450 | PLC2: 0.0000 | Mqtt: 0.0170 | TOTAL: 0.8840
FECHA 2019-01-11 12:35:18.949000 | PLC1: 0.0000 | BR20: 0.6030 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.9220
FECHA 2019-01-11 12:35:19.973000 | PLC1: 0.0000 | BR20: 0.5560 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8670
FECHA 2019-01-11 12:35:20.942000 | PLC1: 0.0000 | BR20: 0.4880 | PLC2: 0.0000 | Mqtt: 0.0360 | TOTAL: 0.8120
FECHA 2019-01-11 12:35:21.856000 | PLC1: 0.0000 | BR20: 0.5670 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8370
FECHA 2019-01-11 12:35:22.795000 | PLC1: 0.0000 | BR20: 0.5130 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8220
FECHA 2019-01-11 12:35:23.719000 | PLC1: 0.0000 | BR20: 0.5000 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8290
FECHA 2019-01-11 12:35:24.650000 | PLC1: 0.0000 | BR20: 0.4610 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.9240
FECHA 2019-01-11 12:35:25.675000 | PLC1: 0.0000 | BR20: 0.4920 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.7880
FECHA 2019-01-11 12:35:26.564000 | PLC1: 0.0000 | BR20: 0.4990 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8690
FECHA 2019-01-11 12:35:27.535000 | PLC1: 0.0000 | BR20: 0.5060 | PLC2: 0.0000 | Mqtt: 0.0180 | TOTAL: 1.0140
FECHA 2019-01-11 12:35:28.650000 | PLC1: 0.0000 | BR20: 0.5270 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.8580
FECHA 2019-01-11 12:35:29.610000 | PLC1: 0.0000 | BR20: 0.4970 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.7710
FECHA 2019-01-11 12:35:30.483000 | PLC1: 0.0000 | BR20: 0.4910 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8020
FECHA 2019-01-11 12:35:31.387000 | PLC1: 0.0000 | BR20: 0.5620 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.8770
FECHA 2019-01-11 12:35:32.366000 | PLC1: 0.0000 | BR20: 0.4970 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8500
FECHA 2019-01-11 12:35:33.318000 | PLC1: 0.0000 | BR20: 0.5110 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8670
FECHA 2019-01-11 12:35:34.286000 | PLC1: 0.0000 | BR20: 0.5440 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8420
FECHA 2019-01-11 12:35:35.230000 | PLC1: 0.0000 | BR20: 0.5330 | PLC2: 0.0000 | Mqtt: 0.0160 | TOTAL: 0.8830
FECHA 2019-01-11 12:35:36.214000 | PLC1: 0.0000 | BR20: 0.5080 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8460
FECHA 2019-01-11 12:35:37.161000 | PLC1: 0.0000 | BR20: 0.5240 | PLC2: 0.0000 | Mqtt: 0.0150 | TOTAL: 0.8500
FECHA 2019-01-11 12:35:38.113000 | PLC1: 0.0000 | BR20: 0.4770 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.7890
FECHA 2019-01-11 12:35:39.003000 | PLC1: 0.0000 | BR20: 0.4930 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8680
FECHA 2019-01-11 12:35:39.972000 | PLC1: 0.0000 | BR20: 0.5060 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.7860
FECHA 2019-01-11 12:35:40.859000 | PLC1: 0.0000 | BR20: 0.5310 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8220
FECHA 2019-01-11 12:35:41.782000 | PLC1: 0.0000 | BR20: 0.5260 | PLC2: 0.0000 | Mqtt: 0.0630 | TOTAL: 0.9110
FECHA 2019-01-11 12:35:42.795000 | PLC1: 0.0000 | BR20: 0.5050 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.8250
FECHA 2019-01-11 12:35:43.722000 | PLC1: 0.0000 | BR20: 0.4790 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.7840
FECHA 2019-01-11 12:35:44.608000 | PLC1: 0.0000 | BR20: 0.5460 | PLC2: 0.0000 | Mqtt: 0.0480 | TOTAL: 0.9080
FECHA 2019-01-11 12:35:45.618000 | PLC1: 0.0000 | BR20: 0.5080 | PLC2: 0.0000 | Mqtt: 0.0430 | TOTAL: 0.9330
FECHA 2019-01-11 12:35:46.653000 | PLC1: 0.0000 | BR20: 0.6370 | PLC2: 0.0000 | Mqtt: 0.0460 | TOTAL: 1.0450
FECHA 2019-01-11 12:35:47.798000 | PLC1: 0.0000 | BR20: 0.4980 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8600
FECHA 2019-01-11 12:35:48.759000 | PLC1: 0.0000 | BR20: 0.5080 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.7980
FECHA 2019-01-11 12:35:49.659000 | PLC1: 0.0000 | BR20: 0.5160 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.8380
FECHA 2019-01-11 12:35:50.599000 | PLC1: 0.0000 | BR20: 0.5210 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8850
FECHA 2019-01-11 12:35:51.586000 | PLC1: 0.0000 | BR20: 0.5000 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8550
FECHA 2019-01-11 12:35:52.542000 | PLC1: 0.0000 | BR20: 0.5330 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8620
FECHA 2019-01-11 12:35:53.506000 | PLC1: 0.0000 | BR20: 0.4830 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8850
FECHA 2019-01-11 12:35:54.493000 | PLC1: 0.0000 | BR20: 0.5290 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8770
FECHA 2019-01-11 12:35:55.472000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8190
FECHA 2019-01-11 12:35:56.393000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.8260
FECHA 2019-01-11 12:35:57.321000 | PLC1: 0.0000 | BR20: 0.5420 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8370
FECHA 2019-01-11 12:35:58.260000 | PLC1: 0.0000 | BR20: 0.5700 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8870
FECHA 2019-01-11 12:35:59.249000 | PLC1: 0.0000 | BR20: 0.5400 | PLC2: 0.0000 | Mqtt: 0.0150 | TOTAL: 0.9520
FECHA 2019-01-11 12:36:00.303000 | PLC1: 0.0000 | BR20: 0.4940 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.7800
FECHA 2019-01-11 12:36:01.184000 | PLC1: 0.0000 | BR20: 0.5420 | PLC2: 0.0000 | Mqtt: 0.0290 | TOTAL: 0.8550
FECHA 2019-01-11 12:36:02.140000 | PLC1: 0.0000 | BR20: 0.5050 | PLC2: 0.0000 | Mqtt: 0.0180 | TOTAL: 0.8200
FECHA 2019-01-11 12:36:03.061000 | PLC1: 0.0000 | BR20: 0.6840 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 1.2410
FECHA 2019-01-11 12:36:04.404000 | PLC1: 0.0000 | BR20: 0.5080 | PLC2: 0.0000 | Mqtt: 0.0200 | TOTAL: 0.8590
FECHA 2019-01-11 12:36:05.363000 | PLC1: 0.0000 | BR20: 0.4940 | PLC2: 0.0000 | Mqtt: 0.0200 | TOTAL: 0.8420
FECHA 2019-01-11 12:36:06.308000 | PLC1: 0.0000 | BR20: 0.5150 | PLC2: 0.0000 | Mqtt: 0.0510 | TOTAL: 0.9060
FECHA 2019-01-11 12:36:07.316000 | PLC1: 0.0000 | BR20: 0.5180 | PLC2: 0.0000 | Mqtt: 0.1480 | TOTAL: 0.9290
FECHA 2019-01-11 12:36:08.347000 | PLC1: 0.0000 | BR20: 0.5980 | PLC2: 0.0000 | Mqtt: 0.0270 | TOTAL: 0.9780
FECHA 2019-01-11 12:36:09.427000 | PLC1: 0.0000 | BR20: 0.5280 | PLC2: 0.0000 | Mqtt: 0.0790 | TOTAL: 1.0710
FECHA 2019-01-11 12:36:10.600000 | PLC1: 0.0000 | BR20: 0.5110 | PLC2: 0.0000 | Mqtt: 0.0420 | TOTAL: 0.8390
FECHA 2019-01-11 12:36:11.540000 | PLC1: 0.0000 | BR20: 0.5240 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8450
FECHA 2019-01-11 12:36:12.487000 | PLC1: 0.0000 | BR20: 0.5140 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8150
FECHA 2019-01-11 12:36:13.404000 | PLC1: 0.0000 | BR20: 0.4970 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.7920
FECHA 2019-01-11 12:36:14.297000 | PLC1: 0.0000 | BR20: 0.4990 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8300
FECHA 2019-01-11 12:36:15.229000 | PLC1: 0.0000 | BR20: 0.5980 | PLC2: 0.0000 | Mqtt: 0.0290 | TOTAL: 0.9330
FECHA 2019-01-11 12:36:16.264000 | PLC1: 0.0000 | BR20: 0.5370 | PLC2: 0.0000 | Mqtt: 0.0200 | TOTAL: 0.9410
FECHA 2019-01-11 12:36:17.307000 | PLC1: 0.0000 | BR20: 0.5350 | PLC2: 0.0000 | Mqtt: 0.0240 | TOTAL: 0.8150
FECHA 2019-01-11 12:36:18.224000 | PLC1: 0.0000 | BR20: 0.5170 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8460
FECHA 2019-01-11 12:36:19.171000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0220 | TOTAL: 1.1050
FECHA 2019-01-11 12:36:20.377000 | PLC1: 0.0000 | BR20: 0.5120 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8160
FECHA 2019-01-11 12:36:21.294000 | PLC1: 0.0000 | BR20: 0.5170 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8080
FECHA 2019-01-11 12:36:22.203000 | PLC1: 0.0000 | BR20: 0.5050 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8100
FECHA 2019-01-11 12:36:23.115000 | PLC1: 0.0000 | BR20: 0.5030 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8690
FECHA 2019-01-11 12:36:24.085000 | PLC1: 0.0000 | BR20: 0.5270 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8520
FECHA 2019-01-11 12:36:25.039000 | PLC1: 0.0000 | BR20: 0.5350 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8450
FECHA 2019-01-11 12:36:25.985000 | PLC1: 0.0000 | BR20: 0.5120 | PLC2: 0.0000 | Mqtt: 0.0830 | TOTAL: 0.9500
FECHA 2019-01-11 12:36:27.036000 | PLC1: 0.0000 | BR20: 0.5210 | PLC2: 0.0000 | Mqtt: 0.0130 | TOTAL: 0.8510
FECHA 2019-01-11 12:36:27.988000 | PLC1: 0.0000 | BR20: 0.5090 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8400
FECHA 2019-01-11 12:36:28.929000 | PLC1: 0.0000 | BR20: 0.4890 | PLC2: 0.0000 | Mqtt: 0.1110 | TOTAL: 0.8780
FECHA 2019-01-11 12:36:29.908000 | PLC1: 0.0000 | BR20: 0.5110 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8210
FECHA 2019-01-11 12:36:30.831000 | PLC1: 0.0000 | BR20: 0.5430 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8710
FECHA 2019-01-11 12:36:31.804000 | PLC1: 0.0000 | BR20: 0.4970 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8140
FECHA 2019-01-11 12:36:32.719000 | PLC1: 0.0000 | BR20: 0.5490 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8500
FECHA 2019-01-11 12:36:33.670000 | PLC1: 0.0000 | BR20: 0.5760 | PLC2: 0.0000 | Mqtt: 0.0150 | TOTAL: 0.8980
FECHA 2019-01-11 12:36:34.670000 | PLC1: 0.0000 | BR20: 0.5090 | PLC2: 0.0000 | Mqtt: 0.0220 | TOTAL: 0.8710
FECHA 2019-01-11 12:36:35.642000 | PLC1: 0.0000 | BR20: 0.5440 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 1.0170
FECHA 2019-01-11 12:36:36.760000 | PLC1: 0.0000 | BR20: 0.5480 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.9370
FECHA 2019-01-11 12:36:37.799000 | PLC1: 0.0000 | BR20: 0.5240 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8260
FECHA 2019-01-11 12:36:38.726000 | PLC1: 0.0000 | BR20: 0.4810 | PLC2: 0.0000 | Mqtt: 0.0170 | TOTAL: 0.7880
FECHA 2019-01-11 12:36:39.615000 | PLC1: 0.0000 | BR20: 0.5490 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8440
FECHA 2019-01-11 12:36:40.560000 | PLC1: 0.0000 | BR20: 0.5140 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.8270
FECHA 2019-01-11 12:36:41.488000 | PLC1: 0.0000 | BR20: 0.6130 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.9700
FECHA 2019-01-11 12:36:42.559000 | PLC1: 0.0000 | BR20: 0.5040 | PLC2: 0.0000 | Mqtt: 0.0130 | TOTAL: 0.8300
FECHA 2019-01-11 12:36:43.490000 | PLC1: 0.0000 | BR20: 0.5770 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8700
FECHA 2019-01-11 12:36:44.462000 | PLC1: 0.0000 | BR20: 0.5160 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8330
FECHA 2019-01-11 12:36:45.397000 | PLC1: 0.0000 | BR20: 0.5260 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8510
FECHA 2019-01-11 12:36:46.348000 | PLC1: 0.0000 | BR20: 0.5610 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.9440
FECHA 2019-01-11 12:36:47.394000 | PLC1: 0.0000 | BR20: 0.5370 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8670
FECHA 2019-01-11 12:36:48.363000 | PLC1: 0.0000 | BR20: 0.5370 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.8230
FECHA 2019-01-11 12:36:49.287000 | PLC1: 0.0000 | BR20: 0.4810 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8480
FECHA 2019-01-11 12:36:50.237000 | PLC1: 0.0000 | BR20: 0.5260 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8560
FECHA 2019-01-11 12:36:51.195000 | PLC1: 0.0000 | BR20: 0.5030 | PLC2: 0.0000 | Mqtt: 0.0320 | TOTAL: 0.8000
FECHA 2019-01-11 12:36:52.096000 | PLC1: 0.0000 | BR20: 0.9300 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 1.3400
FECHA 2019-01-11 12:36:53.538000 | PLC1: 0.0000 | BR20: 0.5040 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8540
FECHA 2019-01-11 12:36:54.494000 | PLC1: 0.0000 | BR20: 0.5370 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8770
FECHA 2019-01-11 12:36:55.473000 | PLC1: 0.0000 | BR20: 0.5350 | PLC2: 0.0000 | Mqtt: 0.0170 | TOTAL: 0.8550
FECHA 2019-01-11 12:36:56.430000 | PLC1: 0.0000 | BR20: 0.5370 | PLC2: 0.0000 | Mqtt: 0.0210 | TOTAL: 0.8330
FECHA 2019-01-11 12:36:57.365000 | PLC1: 0.0000 | BR20: 0.5430 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8610
FECHA 2019-01-11 12:36:58.327000 | PLC1: 0.0000 | BR20: 0.4960 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.7760
FECHA 2019-01-11 12:36:59.205000 | PLC1: 0.0000 | BR20: 0.4830 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8350
FECHA 2019-01-11 12:37:00.142000 | PLC1: 0.0000 | BR20: 0.4990 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8080
FECHA 2019-01-11 12:37:01.051000 | PLC1: 0.0000 | BR20: 0.5280 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8190
FECHA 2019-01-11 12:37:01.971000 | PLC1: 0.0000 | BR20: 0.5300 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8320
FECHA 2019-01-11 12:37:02.905000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8330
FECHA 2019-01-11 12:37:03.839000 | PLC1: 0.0000 | BR20: 0.5240 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8440
FECHA 2019-01-11 12:37:04.785000 | PLC1: 0.0000 | BR20: 0.5390 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8620
FECHA 2019-01-11 12:37:05.749000 | PLC1: 0.0000 | BR20: 0.4890 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8680
FECHA 2019-01-11 12:37:06.719000 | PLC1: 0.0000 | BR20: 0.6150 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.9730
FECHA 2019-01-11 12:37:07.794000 | PLC1: 0.0000 | BR20: 0.5470 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8560
FECHA 2019-01-11 12:37:08.751000 | PLC1: 0.0000 | BR20: 0.5130 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.7970
FECHA 2019-01-11 12:37:09.650000 | PLC1: 0.0000 | BR20: 0.5250 | PLC2: 0.0000 | Mqtt: 0.0210 | TOTAL: 0.9130
FECHA 2019-01-11 12:37:10.664000 | PLC1: 0.0000 | BR20: 0.5210 | PLC2: 0.0000 | Mqtt: 0.0170 | TOTAL: 0.8170
FECHA 2019-01-11 12:37:11.583000 | PLC1: 0.0000 | BR20: 0.5360 | PLC2: 0.0000 | Mqtt: 0.0160 | TOTAL: 0.8530
FECHA 2019-01-11 12:37:12.538000 | PLC1: 0.0000 | BR20: 0.5110 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8440
FECHA 2019-01-11 12:37:13.484000 | PLC1: 0.0000 | BR20: 0.5760 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8750
FECHA 2019-01-11 12:37:14.460000 | PLC1: 0.0000 | BR20: 0.5080 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.8050
FECHA 2019-01-11 12:37:15.367000 | PLC1: 0.0000 | BR20: 0.5000 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8140
FECHA 2019-01-11 12:37:16.283000 | PLC1: 0.0000 | BR20: 0.5300 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.8910
FECHA 2019-01-11 12:37:17.276000 | PLC1: 0.0000 | BR20: 0.4990 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8060
FECHA 2019-01-11 12:37:18.183000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0140 | TOTAL: 0.8050
FECHA 2019-01-11 12:37:19.089000 | PLC1: 0.0000 | BR20: 0.5410 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8150
FECHA 2019-01-11 12:37:20.006000 | PLC1: 0.0000 | BR20: 0.4950 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.9230
FECHA 2019-01-11 12:37:21.031000 | PLC1: 0.0000 | BR20: 0.6000 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.9190
FECHA 2019-01-11 12:37:22.051000 | PLC1: 0.0000 | BR20: 0.5180 | PLC2: 0.0000 | Mqtt: 0.0130 | TOTAL: 0.8480
FECHA 2019-01-11 12:37:23.001000 | PLC1: 0.0000 | BR20: 0.4960 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.7940
FECHA 2019-01-11 12:37:23.896000 | PLC1: 0.0000 | BR20: 0.6770 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 1.0290
FECHA 2019-01-11 12:37:25.026000 | PLC1: 0.0000 | BR20: 0.6500 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.9660
FECHA 2019-01-11 12:37:26.094000 | PLC1: 0.0000 | BR20: 0.5190 | PLC2: 0.0000 | Mqtt: 0.0170 | TOTAL: 0.9640
FECHA 2019-01-11 12:37:27.160000 | PLC1: 0.0000 | BR20: 0.5040 | PLC2: 0.0000 | Mqtt: 0.0170 | TOTAL: 0.8430
FECHA 2019-01-11 12:37:28.104000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8110
FECHA 2019-01-11 12:37:29.016000 | PLC1: 0.0000 | BR20: 0.5190 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8200
FECHA 2019-01-11 12:37:29.938000 | PLC1: 0.0000 | BR20: 0.5960 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.9340
FECHA 2019-01-11 12:37:30.973000 | PLC1: 0.0000 | BR20: 0.5130 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8210
FECHA 2019-01-11 12:37:31.896000 | PLC1: 0.0000 | BR20: 0.5050 | PLC2: 0.0000 | Mqtt: 0.0180 | TOTAL: 0.8190
FECHA 2019-01-11 12:37:32.817000 | PLC1: 0.0000 | BR20: 0.6220 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.9450
FECHA 2019-01-11 12:37:33.864000 | PLC1: 0.0000 | BR20: 0.5330 | PLC2: 0.0000 | Mqtt: 0.4260 | TOTAL: 1.2700
FECHA 2019-01-11 12:37:35.236000 | PLC1: 0.0000 | BR20: 0.4980 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.7780
FECHA 2019-01-11 12:37:36.116000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0210 | TOTAL: 0.8690
FECHA 2019-01-11 12:37:37.087000 | PLC1: 0.0000 | BR20: 0.5540 | PLC2: 0.0000 | Mqtt: 0.0100 | TOTAL: 0.8870
FECHA 2019-01-11 12:37:38.076000 | PLC1: 0.0000 | BR20: 0.4800 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.7990
FECHA 2019-01-11 12:37:38.977000 | PLC1: 0.0000 | BR20: 0.5870 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8850
FECHA 2019-01-11 12:37:39.963000 | PLC1: 0.0000 | BR20: 0.5160 | PLC2: 0.0000 | Mqtt: 0.0090 | TOTAL: 0.8770
FECHA 2019-01-11 12:37:40.942000 | PLC1: 0.0000 | BR20: 0.5120 | PLC2: 0.0000 | Mqtt: 3.0090 | TOTAL: 3.8980
FECHA 2019-01-11 12:37:44.942000 | PLC1: 0.0000 | BR20: 0.5050 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8620
FECHA 2019-01-11 12:37:45.906000 | PLC1: 0.0000 | BR20: 0.6100 | PLC2: 0.0000 | Mqtt: 0.0210 | TOTAL: 0.9450
FECHA 2019-01-11 12:37:46.952000 | PLC1: 0.0000 | BR20: 0.5010 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8400
FECHA 2019-01-11 12:37:47.894000 | PLC1: 0.0000 | BR20: 0.5250 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.9540
FECHA 2019-01-11 12:37:48.950000 | PLC1: 0.0000 | BR20: 0.5070 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8120
FECHA 2019-01-11 12:37:49.863000 | PLC1: 0.0000 | BR20: 0.5450 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.8860
FECHA 2019-01-11 12:37:50.851000 | PLC1: 0.0000 | BR20: 0.5060 | PLC2: 0.0000 | Mqtt: 0.0110 | TOTAL: 0.8800
FECHA 2019-01-11 12:37:51.832000 | PLC1: 0.0000 | BR20: 0.5420 | PLC2: 0.0000 | Mqtt: 0.0050 | TOTAL: 0.8930
FECHA 2019-01-11 12:37:52.827000 | PLC1: 0.0000 | BR20: 0.5480 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.9320
FECHA 2019-01-11 12:37:53.861000 | PLC1: 0.0000 | BR20: 0.5470 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8780
FECHA 2019-01-11 12:37:54.841000 | PLC1: 0.0000 | BR20: 0.5270 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.9900
FECHA 2019-01-11 12:37:55.932000 | PLC1: 0.0000 | BR20: 0.5800 | PLC2: 0.0000 | Mqtt: 0.0160 | TOTAL: 0.8820
FECHA 2019-01-11 12:37:56.915000 | PLC1: 0.0000 | BR20: 0.5590 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8570
FECHA 2019-01-11 12:37:57.873000 | PLC1: 0.0000 | BR20: 0.5170 | PLC2: 0.0000 | Mqtt: 0.0060 | TOTAL: 0.8970
FECHA 2019-01-11 12:37:58.872000 | PLC1: 0.0000 | BR20: 0.5170 | PLC2: 0.0000 | Mqtt: 0.0140 | TOTAL: 0.8730
FECHA 2019-01-11 12:37:59.846000 | PLC1: 0.0000 | BR20: 0.5550 | PLC2: 0.0000 | Mqtt: 0.0070 | TOTAL: 0.9700
FECHA 2019-01-11 12:38:00.918000 | PLC1: 0.0000 | BR20: 0.5490 | PLC2: 0.0000 | Mqtt: 0.0120 | TOTAL: 0.8360
FECHA 2019-01-11 12:38:01.855000 | PLC1: 0.0000 | BR20: 0.5310 | PLC2: 0.0000 | Mqtt: 0.0080 | TOTAL: 0.8520
FECHA 2019-01-11 12:38:02.808000 | PLC1: 0.0000 | BR20: 0.5570 | PLC2: 0.0000 | Mqtt: 0.0200 | TOTAL: 0.8980
FECHA 2019-01-11 12:38:03.807000 | PLC1: 0.0000 | BR20: 0.5020 | PLC2: 0.0000 | Mqtt: 0.0260 | TOTAL: 0.8490
